product_id,product_name,brand,product_form,ingredient_position,raw_ingredient,normalized_ingredient
P00035,sensibio ar+ cream,bioderma,cream,5,Dipropylene Glycol,dipropylene glycol
P00035,sensibio ar+ cream,bioderma,cream,6,Glyceryl Stearate Citrate,glyceryl stearate citrate
P00035,sensibio ar+ cream,bioderma,cream,7,Helianthus Annuus (Sunflower) Seed Wax,helianthus annuus (sunflower) seed wax
P00035,sensibio ar+ cream,bioderma,cream,8,Pentylene Glycol,pentylene glycol
P00035,sensibio ar+ cream,bioderma,cream,9,Squalane,squalane
P00035,sensibio ar+ cream,bioderma,cream,10,Sucrose Stearate,sucrose stearate
P00035,sensibio ar+ cream,bioderma,cream,11,Corn Starch Modified,corn starch modified
P00035,sensibio ar+ cream,bioderma,cream,12,Cocos Nucifera (Coconut) Oil,cocos nucifera (coconut) oil
P00035,sensibio ar+ cream,bioderma,cream,13,Maltooligosyl Glucoside,maltooligosyl glucoside
P00035,sensibio ar+ cream,bioderma,cream,14,Glyceryl Caprylate/Caprate,glyceryl caprylate/caprate
P00035,sensibio ar+ cream,bioderma,cream,15,Sclerotium Gum,sclerotium gum
P00035,sensibio ar+ cream,bioderma,cream,16,Glycyrrhetinic Acid,glycyrrhetinic acid
P00035,sensibio ar+ cream,bioderma,cream,17,Hydrogenated Starch Hydrolysate,hydrogenated starch hydrolysate
P00035,sensibio ar+ cream,bioderma,cream,18,Xanthan Gum,xanthan gum
P00035,sensibio ar+ cream,bioderma,cream,19,1-Methylhydantoin-2-Imide,1-methylhydantoin-2-imide
P00035,sensibio ar+ cream,bioderma,cream,20,Phytosphingosine,phytosphingosine
P00035,sensibio ar+ cream,bioderma,cream,21,Sodium Citrate,sodium citrate
P00035,sensibio ar+ cream,bioderma,cream,22,Citric Acid,citric acid
P00035,sensibio ar+ cream,bioderma,cream,23,Mannitol,mannitol
P00035,sensibio ar+ cream,bioderma,cream,24,Xylitol,xylitol
P00035,sensibio ar+ cream,bioderma,cream,25,O-Cymen-5-Ol,o-cymen-5-ol
P00035,sensibio ar+ cream,bioderma,cream,26,Benzotriazolyl Dodecyl P-Cresol,benzotriazolyl dodecyl p-cresol
P00035,sensibio ar+ cream,bioderma,cream,27,Rhamnose,rhamnose
P00035,sensibio ar+ cream,bioderma,cream,28,Tocopherol,tocopherol
P00035,sensibio ar+ cream,bioderma,cream,29,Helianthus Annuus (Sunflower) Seed Oil,helianthus annuus seed oil
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,1,Purified Water,water
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,2,Glycerin,glycerin
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,3,Isohexadecane,isohexadecane
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,4,Distarch Phosphate,distarch phosphate
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,5,Niacinamide,niacinamide
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,6,Isopropyl Isostearate,isopropyl isostearate
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,7,Dimethicone,dimethicone
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,8,Panthenol,panthenol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,9,Palmitoyl Dipeptide-7,palmitoyl dipeptide-7
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,10,Palmitoyl Pentapeptide-4,palmitoyl pentapeptide-4
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,11,Tripeptide-3,tripeptide-3
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,12,Caprylic/Capric Triglyceride,caprylic/capric triglyceride
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,13,Ethylhexylglycerin,ethylhexylglycerin
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,14,Hydroxyacetophenone,hydroxyacetophenone
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,15,Butylene Glycol,butylene glycol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,16,Dimethiconol,dimethiconol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,17,Cetearyl Alcohol,cetearyl alcohol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,18,Cetearyl Glucoside,cetearyl glucoside
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,19,Palmitic Acid,palmitic acid
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,20,Stearic Acid,stearic acid
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,21,Stearyl Alcohol,stearyl alcohol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,22,Cetyl Alcohol,cetyl alcohol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,23,Behenyl Alcohol,behenyl alcohol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,24,Disodium EDTA,disodium edta
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,25,Sodium Acrylates Copolymer,sodium acrylates copolymer
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,26,PEG-100 Stearate,peg-100 stearate
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,27,Phenoxyethanol,phenoxyethanol
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,28,Titanium Dioxide,titanium dioxide
P00036,regenerist micro-sculpting cream moisturizer fragrance free,olay,cream,29,Mica,mica
P00037,pm facial moisturizing lotion,cerave,lotion,1,AQUA / WATER / EAU,water
P00037,pm facial moisturizing lotion,cerave,lotion,2,GLYCERIN,glycerin
P00037,pm facial moisturizing lotion,cerave,lotion,3,CAPRYLIC/CAPRIC TRIGLYCERIDE,caprylic/capric triglyceride
P00037,pm facial moisturizing lotion,cerave,lotion,4,NIACINAMIDE,niacinamide
P00037,pm facial moisturizing lotion,cerave,lotion,5,CETEARYL ALCOHOL,cetearyl alcohol
P00037,pm facial moisturizing lotion,cerave,lotion,6,POTASSIUM PHOSPHATE,potassium phosphate
P00037,pm facial moisturizing lotion,cerave,lotion,7,CERAMIDE NP,ceramide np
P00037,pm facial moisturizing lotion,cerave,lotion,8,CERAMIDE AP,ceramide ap
P00037,pm facial moisturizing lotion,cerave,lotion,9,CERAMIDE EOP,ceramide eop
P00037,pm facial moisturizing lotion,cerave,lotion,10,CARBOMER,carbomer
P00037,pm facial moisturizing lotion,cerave,lotion,11,DIMETHICONE,dimethicone
P00037,pm facial moisturizing lotion,cerave,lotion,12,CETEARETH-20,ceteareth-20
P00037,pm facial moisturizing lotion,cerave,lotion,13,BEHENTRIMONIUM METHOSULFATE,behentrimonium methosulfate
P00037,pm facial moisturizing lotion,cerave,lotion,14,SODIUM LAUROYL LACTYLATE,sodium lauroyl lactylate
P00037,pm facial moisturizing lotion,cerave,lotion,15,SODIUM HYALURONATE,sodium hyaluronate
P00037,pm facial moisturizing lotion,cerave,lotion,16,CHOLESTEROL,cholesterol
P00037,pm facial moisturizing lotion,cerave,lotion,17,PHENOXYETHANOL,phenoxyethanol
P00037,pm facial moisturizing lotion,cerave,lotion,18,DISODIUM EDTA,disodium edta
P00037,pm facial moisturizing lotion,cerave,lotion,19,DIPOTASSIUM PHOSPHATE,dipotassium phosphate
P00037,pm facial moisturizing lotion,cerave,lotion,20,CAPRYLYL GLYCOL,caprylyl glycol
P00037,pm facial moisturizing lotion,cerave,lotion,21,PHYTOSPHINGOSINE,phytosphingosine
P00037,pm facial moisturizing lotion,cerave,lotion,22,XANTHAN GUM,xanthan gum
P00037,pm facial moisturizing lotion,cerave,lotion,23,POLYGLYCERYL-3 DIISOSTEARATE,polyglyceryl-3 diisostearate
P00037,pm facial moisturizing lotion,cerave,lotion,24,ETHYLHEXYLGLYCERIN,ethylhexylglycerin
P00038,dramatically different moisturizing lotion+,clinique,lotion,1,Water\Aqua\Eau,water
P00038,dramatically different moisturizing lotion+,clinique,lotion,2,Mineral Oil\Paraffinum Liquidum\Huile Minérale,mineral oil
P00038,dramatically different moisturizing lotion+,clinique,lotion,3,Glycerin,glycerin
P00038,dramatically different moisturizing lotion+,clinique,lotion,4,Petrolatum,petrolatum
P00038,dramatically different moisturizing lotion+,clinique,lotion,5,Stearic Acid,stearic acid
P00038,dramatically different moisturizing lotion+,clinique,lotion,6,Glyceryl Stearate,glyceryl stearate
P00038,dramatically different moisturizing lotion+,clinique,lotion,7,Sesamum Indicum (Sesame) Oil,sesamum indicum (sesame) oil
P00038,dramatically different moisturizing lotion+,clinique,lotion,8,Urea,urea
P00038,dramatically different moisturizing lotion+,clinique,lotion,9,Lanolin Alcohol,lanolin alcohol
P00038,dramatically different moisturizing lotion+,clinique,lotion,10,Triethanolamine,triethanolamine
P00038,dramatically different moisturizing lotion+,clinique,lotion,11,Hordeum Vulgare (Barley) Extract\Extrait D'Orge,hordeum vulgare (barley) extract
P00038,dramatically different moisturizing lotion+,clinique,lotion,12,Cucumis Sativus (Cucumber) Fruit Extract,cucumis sativus (cucumber) fruit extract
P00038,dramatically different moisturizing lotion+,clinique,lotion,13,Helianthus Annuus (Sunflower) Seedcake,helianthus annuus (sunflower) seedcake
P00038,dramatically different moisturizing lotion+,clinique,lotion,14,Propylene Glycol Dicaprate,propylene glycol dicaprate
P00038,dramatically different moisturizing lotion+,clinique,lotion,15,Sodium Hyaluronate,sodium hyaluronate
P00038,dramatically different moisturizing lotion+,clinique,lotion,16,Butylene Glycol,butylene glycol
P00038,dramatically different moisturizing lotion+,clinique,lotion,17,Pentylene Glycol,pentylene glycol
P00038,dramatically different moisturizing lotion+,clinique,lotion,18,Trisodium Edta,trisodium edta
P00038,dramatically different moisturizing lotion+,clinique,lotion,19,Phenoxyethanol,phenoxyethanol
P00038,dramatically different moisturizing lotion+,clinique,lotion,20,Yellow 6 (Ci 15985),yellow 6 (ci 15985)
P00038,dramatically different moisturizing lotion+,clinique,lotion,21,Yellow 5 (Ci 19140),yellow 5 (ci 19140)
P00038,dramatically different moisturizing lotion+,clinique,lotion,22,Red 33 (Ci 17200),red 33 (ci 17200)
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,1,Water/aqua/eau,water
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,2,Propanediol,propanediol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,3,Dicaprylyl Carbonate,dicaprylyl carbonate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,4,Glycerin,glycerin
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,5,Cocos Nucifera (Coconut) Fruit Water,cocos nucifera (coconut) fruit water
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,6,Pentylene Glycol,pentylene glycol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,7,Prunus Avium (Sweet Cherry) Fruit Extract,prunus avium (sweet cherry) fruit extract
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,8,Sodium Hyaluronate,sodium hyaluronate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,9,Hydrolyzed Sodium Hyaluronate,hydrolyzed sodium hyaluronate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,10,Ceramide Np,ceramide np
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,11,Glutamic Acid,glutamic acid
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,12,Arginine,arginine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,13,Histidine,histidine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,14,Tyrosine,tyrosine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,15,Alanine,alanine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,16,Lysine,lysine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,17,Serine,serine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,18,Aspartic Acid,aspartic acid
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,19,Leucine,leucine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,20,Phenylalanine,phenylalanine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,21,Threonine,threonine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,22,Proline,proline
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,23,Valine,valine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,24,Glycine,glycine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,25,Isoleucine,isoleucine
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,26,Hexapeptide-11,hexapeptide-11
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,27,Palmitoyl Tripeptide-1,palmitoyl tripeptide-1
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,28,Saccharide Isomerate,saccharide isomerate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,29,Ascorbic Acid,ascorbic acid
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,30,Tocopheryl Acetate,tocopheryl acetate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,31,Saccharomyces/magnesium Ferment,saccharomyces/magnesium ferment
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,32,Saccharomyces/silicon Ferment,saccharomyces/silicon ferment
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,33,Saccharomyces/copper Ferment,saccharomyces/copper ferment
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,34,Leuconostoc/radish Root Ferment Filtrate,leuconostoc/radish root ferment filtrate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,35,Tocopherol,tocopherol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,36,Glyceryl Caprylate,glyceryl caprylate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,37,Cetearyl Olivate,cetearyl olivate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,38,Sorbitan Olivate,sorbitan olivate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,39,Hydroxyacetophenone,hydroxyacetophenone
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,40,Butylene Glycol,butylene glycol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,41,Xanthan Gum,xanthan gum
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,42,Glyceryl Acrylate/acrylic Acid Copolymer,glyceryl acrylate/acrylic acid copolymer
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,43,Carbomer,carbomer
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,44,Sodium Hydroxide,sodium hydroxide
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,45,Citric Acid,citric acid
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,46,Sodium Citrate,sodium citrate
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,47,Cetearyl Alcohol,cetearyl alcohol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,48,Phenoxyethanol,phenoxyethanol
P00039,cloud dew gel cream moisturizer,summer fridays,gel_cream,49,Iron Oxides (Ci 77491),iron oxides (ci 77491)
P00040,dew point gel-cream moisturizer,versed,gel_cream,1,Water (Aqua) (Eau),water
P00040,dew point gel-cream moisturizer,versed,gel_cream,2,Glycerin,glycerin
P00040,dew point gel-cream moisturizer,versed,gel_cream,3,Propylene Glycol,propylene glycol
P00040,dew point gel-cream moisturizer,versed,gel_cream,4,Squalane,squalane
P00040,dew point gel-cream moisturizer,versed,gel_cream,5,"1,2-Hexanediol","1,2-hexanediol"
P00040,dew point gel-cream moisturizer,versed,gel_cream,6,Camellia Sinensis Leaf Extract,camellia sinensis leaf extract
P00040,dew point gel-cream moisturizer,versed,gel_cream,7,Aloe Barbadensis Leaf Juice,aloe barbadensis leaf juice
P00040,dew point gel-cream moisturizer,versed,gel_cream,8,Sodium Hyaluronate,sodium hyaluronate
P00040,dew point gel-cream moisturizer,versed,gel_cream,9,Sambucus Nigra Flower Extract,sambucus nigra flower extract
P00040,dew point gel-cream moisturizer,versed,gel_cream,10,Simmondsia Chinensis (Jojoba) Seed Oil,simmondsia chinensis (jojoba) seed oil
P00040,dew point gel-cream moisturizer,versed,gel_cream,11,Triticum Vulgare (Wheat) Germ Oil,triticum vulgare (wheat) germ oil
P00040,dew point gel-cream moisturizer,versed,gel_cream,12,Vegetable Oil (Olus Oil) (Huile végétale),vegetable oil (olus oil) (huile végétale)
P00040,dew point gel-cream moisturizer,versed,gel_cream,13,Polyacrylamide,polyacrylamide
P00040,dew point gel-cream moisturizer,versed,gel_cream,14,Carbomer,carbomer
P00040,dew point gel-cream moisturizer,versed,gel_cream,15,Laureth-7,laureth-7
P00040,dew point gel-cream moisturizer,versed,gel_cream,16,C13-14 Isoalkane,c13-14 isoalkane
P00040,dew point gel-cream moisturizer,versed,gel_cream,17,Trisodium Ethylenediamine Disuccinate,trisodium ethylenediamine disuccinate
P00040,dew point gel-cream moisturizer,versed,gel_cream,18,Phenoxyethanol,phenoxyethanol
P00040,dew point gel-cream moisturizer,versed,gel_cream,19,Potassium Sorbate,potassium sorbate
P00040,dew point gel-cream moisturizer,versed,gel_cream,20,Sodium Benzoate,sodium benzoate
P00040,dew point gel-cream moisturizer,versed,gel_cream,21,Citric Acid,citric acid
P00040,dew point gel-cream moisturizer,versed,gel_cream,22,Sodium Hydroxide,sodium hydroxide
P00041,vinohydra gel moisturizer,caudalie,gel_cream,1,aqua/water/eau,water
P00041,vinohydra gel moisturizer,caudalie,gel_cream,2,glycerin,glycerin
P00041,vinohydra gel moisturizer,caudalie,gel_cream,3,vitis vinifera (grape) fruit water,vitis vinifera (grape) fruit water
P00041,vinohydra gel moisturizer,caudalie,gel_cream,4,isostearyl isostearate,isostearyl isostearate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,5,octyldodecyl myristate,octyldodecyl myristate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,6,squalane,squalane
P00041,vinohydra gel moisturizer,caudalie,gel_cream,7,microcrystalline cellulose,microcrystalline cellulose
P00041,vinohydra gel moisturizer,caudalie,gel_cream,8,caprylic/capric triglyceride,caprylic/capric triglyceride
P00041,vinohydra gel moisturizer,caudalie,gel_cream,9,benzyl alcohol,benzyl alcohol
P00041,vinohydra gel moisturizer,caudalie,gel_cream,10,xanthan gum,xanthan gum
P00041,vinohydra gel moisturizer,caudalie,gel_cream,11,carbomer,carbomer
P00041,vinohydra gel moisturizer,caudalie,gel_cream,12,cellulose gum,cellulose gum
P00041,vinohydra gel moisturizer,caudalie,gel_cream,13,caprylyl glycol,caprylyl glycol
P00041,vinohydra gel moisturizer,caudalie,gel_cream,14,vitis vinifera (grape) juice,vitis vinifera (grape) juice
P00041,vinohydra gel moisturizer,caudalie,gel_cream,15,sodium hyaluronate,sodium hyaluronate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,16,sodium hydroxide,sodium hydroxide
P00041,vinohydra gel moisturizer,caudalie,gel_cream,17,aloe barbadensis leaf juice powder,aloe barbadensis leaf juice powder
P00041,vinohydra gel moisturizer,caudalie,gel_cream,18,helianthus annuus (sunflower) seed oil,helianthus annuus seed oil
P00041,vinohydra gel moisturizer,caudalie,gel_cream,19,sodium phytate,sodium phytate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,20,tocopherol,tocopherol
P00041,vinohydra gel moisturizer,caudalie,gel_cream,21,citric acid,citric acid
P00041,vinohydra gel moisturizer,caudalie,gel_cream,22,dehydroacetic acid,dehydroacetic acid
P00041,vinohydra gel moisturizer,caudalie,gel_cream,23,sodium carboxymethyl beta-glucan,sodium carboxymethyl beta-glucan
P00041,vinohydra gel moisturizer,caudalie,gel_cream,24,sodium benzoate,sodium benzoate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,25,potassium sorbate,potassium sorbate
P00041,vinohydra gel moisturizer,caudalie,gel_cream,26,parfum (fragrance),fragrance
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,1,"AQUA (WATER, EAU)",water
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,2,DICAPRYLYL ETHER,dicaprylyl ether
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,3,GLYCERIN,glycerin
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,4,DIGLYCERIN,diglycerin
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,5,SQUALANE,squalane
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,6,"1,2-HEXANEDIOL","1,2-hexanediol"
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,7,INULIN,inulin
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,8,SODIUM POLYACRYLOYLDIMETHYL TAURATE,sodium polyacryloyldimethyl taurate
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,9,ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,acrylates/c10-30 alkyl acrylate crosspolymer
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,10,PANTHENOL,panthenol
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,11,XANTHAN GUM,xanthan gum
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,12,SODIUM HYALURONATE,sodium hyaluronate
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,13,SODIUM HYDROXIDE,sodium hydroxide
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,14,COPPER GLUCONATE,copper gluconate
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,15,CENTELLA ASIATICA LEAF EXTRACT,centella asiatica leaf extract
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,16,ZINC GLUCONATE,zinc gluconate
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,17,CITRIC ACID,citric acid
P00042,bariéderm-cica daily gel-cream,uriage,gel_cream,18,TOCOPHEROL,tocopherol
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,1,water,water
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,2,hydroxyethyl urea,hydroxyethyl urea
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,3,butylene glycol,butylene glycol
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,4,glycerin,glycerin
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,5,pentylene glycol,pentylene glycol
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,6,PEG/PPG/polybutylene glycol-8/5/3 glycerin,peg/ppg/polybutylene glycol-8/5/3 glycerin
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,7,squalane,squalane
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,8,triethylhexanoin,triethylhexanoin
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,9,ammonium acryloyldimethyltaurate/VP copolymer,ammonium acryloyldimethyltaurate/vp copolymer
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,10,agar,agar
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,11,alpha-glucan,alpha-glucan
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,12,arginine,arginine
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,13,citric acid,citric acid
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,14,dimethicone,dimethicone
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,15,dipropylene glycol,dipropylene glycol
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,16,disodium EDTA,disodium edta
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,17,glucosyl ceramide,glucosyl ceramide
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,18,hydrolyzed collagen (marine),hydrolyzed collagen (marine)
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,19,hydrolyzed hyaluronic acid,hydrolyzed hyaluronic acid
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,20,iodopropynyl butylcarbamate,iodopropynyl butylcarbamate
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,21,methylisothiazolinone,methylisothiazolinone
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,22,sodium acetylated hyaluronate,sodium acetylated hyaluronate
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,23,sodium chloride,sodium chloride
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,24,sodium citrate,sodium citrate
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,25,sodium hyaluronate,sodium hyaluronate
P00043,plumping gel cream facial moisturizer,hada labo tokyo,gel_cream,26,triethyl citrate,triethyl citrate
P00044,omega water cream,the inkey list,gel_cream,1,Water (Aqua / Eau),water
P00044,omega water cream,the inkey list,gel_cream,2,Dicaprylyl Carbonate,dicaprylyl carbonate
P00044,omega water cream,the inkey list,gel_cream,3,Glycerin,glycerin
P00044,omega water cream,the inkey list,gel_cream,4,Niacinamide,niacinamide
P00044,omega water cream,the inkey list,gel_cream,5,Propanediol,propanediol
P00044,omega water cream,the inkey list,gel_cream,6,Betaine,betaine
P00044,omega water cream,the inkey list,gel_cream,7,Polyglyceryl-4 Isostearate,polyglyceryl-4 isostearate
P00044,omega water cream,the inkey list,gel_cream,8,Coco-Caprylate/Caprate,coco-caprylate/caprate
P00044,omega water cream,the inkey list,gel_cream,9,Magnesium Sulfate,magnesium sulfate
P00044,omega water cream,the inkey list,gel_cream,10,Glycosphingolipids,glycosphingolipids
P00044,omega water cream,the inkey list,gel_cream,11,Glycolipids,glycolipids
P00044,omega water cream,the inkey list,gel_cream,12,Sodium Benzoate,sodium benzoate
P00044,omega water cream,the inkey list,gel_cream,13,Disteardimonium Hectorite,disteardimonium hectorite
P00044,omega water cream,the inkey list,gel_cream,14,Oleic Acid,oleic acid
P00044,omega water cream,the inkey list,gel_cream,15,Potassium Sorbate,potassium sorbate
P00044,omega water cream,the inkey list,gel_cream,16,Citric Acid,citric acid
P00044,omega water cream,the inkey list,gel_cream,17,Polyglycerin-3,polyglycerin-3
P00045,cicaplast balm b5+,la roche-posay,balm,1,WATER,water
P00045,cicaplast balm b5+,la roche-posay,balm,2,HYDROGENATED POLYISOBUTENE,hydrogenated polyisobutene
P00045,cicaplast balm b5+,la roche-posay,balm,3,DIMETHICONE,dimethicone
P00045,cicaplast balm b5+,la roche-posay,balm,4,GLYCERIN,glycerin
P00045,cicaplast balm b5+,la roche-posay,balm,5,BUTYROSPERMUM PARKII (SHEA) BUTTER,butyrospermum parkii butter
P00045,cicaplast balm b5+,la roche-posay,balm,6,PANTHENOL,panthenol
P00045,cicaplast balm b5+,la roche-posay,balm,7,ZEA MAYS (CORN) STARCH,zea mays (corn) starch
P00045,cicaplast balm b5+,la roche-posay,balm,8,PROPANEDIOL,propanediol
P00045,cicaplast balm b5+,la roche-posay,balm,9,BUTYLENE GLYCOL,butylene glycol
P00045,cicaplast balm b5+,la roche-posay,balm,10,CETYL PEG/PPG-10/1 DIMETHICONE,cetyl peg/ppg-10/1 dimethicone
P00045,cicaplast balm b5+,la roche-posay,balm,11,TRIHYDROXYSTEARIN,trihydroxystearin
P00045,cicaplast balm b5+,la roche-posay,balm,12,CENTELLA ASIATICA LEAF EXTRACT,centella asiatica leaf extract
P00045,cicaplast balm b5+,la roche-posay,balm,13,POLYM NIA SONCHIFOLIA ROOT JUICE,polym nia sonchifolia root juice
P00045,cicaplast balm b5+,la roche-posay,balm,14,ZINC GLUCONATE,zinc gluconate
P00045,cicaplast balm b5+,la roche-posay,balm,15,MADECASSOSIDE,madecassoside
